execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,device_type
16,2023-06-02 12:33:42.837526,84.5,93.0,409920,30,True,10.0,26,
21,2023-06-02 12:33:42.876221,87.7,93.0,409920,30,True,12.0,26,
19,2023-06-02 12:33:42.908058,83.7,93.0,409920,30,True,14.0,26,
18,2023-06-02 12:33:42.941257,78.8,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:42.974525,75.0,93.0,409920,30,True,12.0,26,
16,2023-06-02 12:33:43.007390,78.0,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:43.041970,78.0,93.0,409920,30,True,11.0,26,
22,2023-06-02 12:33:43.080749,76.9,93.0,409920,30,True,13.0,26,
26,2023-06-02 12:33:43.118874,82.8,93.0,409920,30,True,7.0,26,
20,2023-06-02 12:33:43.146585,79.5,93.0,409920,30,True,11.0,26,
19,2023-06-02 12:33:43.179470,78.0,93.0,409920,30,True,8.0,26,
18,2023-06-02 12:33:43.212771,77.2,93.0,409920,30,True,8.0,26,
17,2023-06-02 12:33:43.245569,78.0,93.0,409920,30,True,7.0,26,
16,2023-06-02 12:33:43.279149,76.9,93.1,409920,30,True,9.0,26,
17,2023-06-02 12:33:43.312775,79.3,93.1,409920,30,True,6.0,26,
17,2023-06-02 12:33:43.347010,75.0,93.1,409920,30,True,4.0,26,
18,2023-06-02 12:33:43.382107,86.2,93.0,409920,30,True,4.0,26,
17,2023-06-02 12:33:43.415315,76.5,93.0,409920,30,True,2.0,26,
17,2023-06-02 12:33:43.449417,78.6,93.0,409920,30,True,5.0,26,
17,2023-06-02 12:33:43.483781,78.6,92.9,409920,30,True,12.0,26,
18,2023-06-02 12:33:43.518836,75.0,92.9,409920,30,True,17.0,26,
17,2023-06-02 12:33:43.552185,80.7,92.9,409920,30,True,17.0,26,
32,2023-06-02 12:33:43.627859,85.2,92.9,409920,30,True,56.0,26,
19,2023-06-02 12:33:43.648611,83.9,92.9,409920,30,True,10.0,26,
19,2023-06-02 12:33:43.682346,77.8,92.9,409920,30,True,11.0,26,
18,2023-06-02 12:33:43.715329,76.5,92.9,409920,30,True,11.0,26,
18,2023-06-02 12:33:43.749261,80.4,92.9,409920,30,True,11.0,26,
19,2023-06-02 12:33:43.784178,78.9,92.9,409920,30,True,12.0,26,
18,2023-06-02 12:33:43.817678,76.9,92.9,409920,30,True,11.0,26,
19,2023-06-02 12:33:43.851850,87.3,93.0,409920,30,True,10.0,26,
19,2023-06-02 12:33:43.887968,93.1,93.0,409920,30,True,12.0,26,
20,2023-06-02 12:33:43.922037,84.3,93.0,409920,30,True,13.0,26,
20,2023-06-02 12:33:43.956315,87.7,93.0,409920,30,True,14.0,26,
20,2023-06-02 12:33:43.991067,84.3,93.0,409920,30,True,11.0,26,
22,2023-06-02 12:33:44.027271,84.5,93.0,409920,30,True,12.0,26,
19,2023-06-02 12:33:44.059072,80.0,93.0,409920,30,True,15.0,26,
19,2023-06-02 12:33:44.091921,78.9,93.0,409920,30,True,11.0,26,
19,2023-06-02 12:33:44.126280,84.3,93.0,409920,30,True,11.0,26,
19,2023-06-02 12:33:44.159683,82.4,93.0,409920,30,True,13.0,26,
21,2023-06-02 12:33:44.195105,81.0,93.0,409920,30,True,13.0,26,
18,2023-06-02 12:33:44.226146,82.0,93.0,409920,30,True,10.0,26,
18,2023-06-02 12:33:44.260401,79.3,93.0,409920,30,True,5.0,26,
18,2023-06-02 12:33:44.294332,78.4,93.0,409920,30,True,4.0,26,
18,2023-06-02 12:33:44.328408,80.7,93.0,409920,30,True,8.0,26,
20,2023-06-02 12:33:44.364791,78.9,93.0,409920,30,True,8.0,26,
23,2023-06-02 12:33:44.402011,84.5,93.0,409920,30,True,9.0,26,
21,2023-06-02 12:33:44.433595,81.6,93.0,409920,30,True,13.0,26,
21,2023-06-02 12:33:44.466610,78.4,93.0,409920,30,True,15.0,26,
21,2023-06-02 12:33:44.500604,81.0,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:44.530932,76.1,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:44.564209,78.9,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:44.598715,75.0,93.0,409920,30,True,6.0,26,
22,2023-06-02 12:33:44.639665,84.4,93.0,409920,30,True,5.0,26,
18,2023-06-02 12:33:44.670193,84.3,93.0,409920,30,True,5.0,26,
19,2023-06-02 12:33:44.705071,74.1,93.0,409920,30,True,3.0,26,
18,2023-06-02 12:33:44.738397,75.5,93.0,409920,30,True,3.0,26,
18,2023-06-02 12:33:44.773040,78.6,93.0,409920,30,True,6.0,26,
21,2023-06-02 12:33:44.809186,77.6,93.0,409920,30,True,4.0,26,
16,2023-06-02 12:33:44.838779,78.3,93.0,409920,30,True,5.0,26,
21,2023-06-02 12:33:44.876975,84.6,93.0,409920,30,True,7.0,26,
16,2023-06-02 12:33:44.906315,79.5,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:44.941636,78.9,93.0,409920,30,True,8.0,26,
16,2023-06-02 12:33:44.973502,78.8,93.0,409920,30,True,6.0,26,
16,2023-06-02 12:33:45.007279,76.9,93.0,409920,30,True,6.0,26,
16,2023-06-02 12:33:45.041034,76.8,93.0,409920,30,True,7.0,26,
20,2023-06-02 12:33:45.079479,76.3,93.0,409920,30,True,6.0,26,
16,2023-06-02 12:33:45.109121,81.6,93.0,409920,30,True,9.0,26,
19,2023-06-02 12:33:45.145272,91.4,93.0,409920,30,True,6.0,26,
23,2023-06-02 12:33:45.183685,81.0,93.0,409920,30,True,9.0,26,
19,2023-06-02 12:33:45.213301,80.0,93.0,409920,30,True,7.0,26,
18,2023-06-02 12:33:45.245225,78.4,93.0,409920,30,True,9.0,26,
18,2023-06-02 12:33:45.279064,74.5,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:45.312803,77.6,93.1,409920,30,True,7.0,26,
18,2023-06-02 12:33:45.346738,75.0,93.1,409920,30,True,9.0,26,
19,2023-06-02 12:33:45.384880,83.9,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:45.417599,78.4,93.0,409920,30,True,7.0,26,
17,2023-06-02 12:33:45.450787,78.0,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:45.485278,78.0,93.1,409920,30,True,10.0,26,
17,2023-06-02 12:33:45.518492,76.5,93.1,409920,30,True,9.0,26,
19,2023-06-02 12:33:45.554941,77.6,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:45.586940,78.4,93.1,409920,30,True,9.0,26,
20,2023-06-02 12:33:45.623960,84.4,93.1,409920,30,True,8.0,26,
16,2023-06-02 12:33:45.654421,79.5,93.1,409920,30,True,9.0,26,
16,2023-06-02 12:33:45.687850,80.4,93.1,409920,30,True,8.0,26,
16,2023-06-02 12:33:45.721189,76.0,93.1,409920,30,True,8.0,26,
16,2023-06-02 12:33:45.755116,75.5,93.1,409920,30,True,8.0,26,
16,2023-06-02 12:33:45.789297,77.2,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:45.825589,77.6,93.1,409920,30,True,10.0,26,
16,2023-06-02 12:33:45.857810,76.5,93.1,409920,30,True,9.0,26,
16,2023-06-02 12:33:45.892258,85.7,93.1,409920,30,True,5.0,26,
16,2023-06-02 12:33:45.925427,78.0,93.1,409920,30,True,6.0,26,
16,2023-06-02 12:33:45.959182,76.9,93.1,409920,30,True,9.0,26,
16,2023-06-02 12:33:45.993553,77.6,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:46.028192,78.9,93.1,409920,30,True,5.0,26,
16,2023-06-02 12:33:46.061418,76.9,93.1,409920,30,True,6.0,26,
16,2023-06-02 12:33:46.095460,78.4,93.1,409920,30,True,8.0,26,
24,2023-06-02 12:33:46.141467,84.2,93.1,409920,30,True,5.0,26,
18,2023-06-02 12:33:46.169528,84.8,93.1,409920,30,True,5.0,26,
24,2023-06-02 12:33:46.209494,77.4,93.1,409920,30,True,3.0,26,
19,2023-06-02 12:33:46.238285,80.0,93.1,409920,30,True,2.0,26,
18,2023-06-02 12:33:46.271164,77.4,93.0,409920,30,True,4.0,26,
18,2023-06-02 12:33:46.304866,78.6,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:46.338135,78.4,93.0,409920,30,True,14.0,26,
17,2023-06-02 12:33:46.372766,86.0,93.0,409920,30,True,14.0,26,
18,2023-06-02 12:33:46.406819,76.5,93.0,409920,30,True,15.0,26,
17,2023-06-02 12:33:46.439914,78.6,93.0,409920,30,True,22.0,26,
17,2023-06-02 12:33:46.474252,78.4,93.0,409920,30,True,25.0,26,
17,2023-06-02 12:33:46.508701,77.6,93.0,409920,30,True,29.0,26,
17,2023-06-02 12:33:46.542374,76.0,93.0,409920,30,True,31.0,26,
17,2023-06-02 12:33:46.575742,76.9,93.0,409920,30,True,33.0,26,
18,2023-06-02 12:33:46.610499,78.6,93.0,409920,30,True,25.0,26,
18,2023-06-02 12:33:46.644642,85.5,93.0,409920,30,True,34.0,26,
19,2023-06-02 12:33:46.680453,78.9,93.0,409920,30,True,30.0,26,
18,2023-06-02 12:33:46.712209,76.5,93.0,409920,30,True,26.0,26,
18,2023-06-02 12:33:46.745926,76.9,93.0,409920,30,True,18.0,26,
18,2023-06-02 12:33:46.779794,82.1,93.0,409920,30,True,28.0,26,
18,2023-06-02 12:33:46.813557,76.5,93.0,409920,30,True,21.0,26,
17,2023-06-02 12:33:46.847040,76.5,93.0,409920,30,True,25.0,26,
29,2023-06-02 12:33:46.892482,85.9,93.0,409920,30,True,29.0,26,
18,2023-06-02 12:33:46.915597,78.1,93.0,409920,30,True,27.0,26,
17,2023-06-02 12:33:46.948825,79.3,93.0,409920,30,True,16.0,26,
20,2023-06-02 12:33:46.985709,77.6,93.0,409920,30,True,14.0,26,
17,2023-06-02 12:33:47.017107,82.0,93.0,409920,30,True,5.0,26,
17,2023-06-02 12:33:47.051143,74.5,93.0,409920,30,True,4.0,26,
17,2023-06-02 12:33:47.085547,77.6,93.0,409920,30,True,5.0,26,
26,2023-06-02 12:33:47.128741,81.4,93.0,409920,30,True,7.0,26,
18,2023-06-02 12:33:47.155216,84.2,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:47.188935,82.1,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:47.221368,80.0,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:47.255464,75.5,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:47.289723,79.6,93.0,409920,30,True,6.0,26,
17,2023-06-02 12:33:47.324010,79.3,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:47.358210,76.5,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:47.393541,86.2,93.0,409920,30,True,8.0,26,
18,2023-06-02 12:33:47.427462,80.0,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:47.461132,79.3,93.0,409920,30,True,7.0,26,
17,2023-06-02 12:33:47.494670,74.0,93.0,409920,30,True,11.0,26,
19,2023-06-02 12:33:47.530280,78.0,93.0,409920,30,True,5.0,26,
18,2023-06-02 12:33:47.562145,80.0,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:47.595891,78.9,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:47.629555,82.4,93.1,409920,30,True,9.0,26,
19,2023-06-02 12:33:47.664175,81.4,93.1,409920,30,True,8.0,26,
19,2023-06-02 12:33:47.698340,76.5,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:47.731298,77.4,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:47.765877,78.2,93.1,409920,30,True,7.0,26,
18,2023-06-02 12:33:47.798870,75.0,93.1,409920,30,True,9.0,26,
18,2023-06-02 12:33:47.833004,80.7,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:47.866595,76.9,93.1,409920,30,True,9.0,26,
18,2023-06-02 12:33:47.899683,88.2,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:47.932574,79.3,93.1,409920,30,True,13.0,26,
17,2023-06-02 12:33:47.966645,78.4,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:48.000562,80.0,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:48.034514,78.4,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:48.068266,78.0,93.1,409920,30,True,9.0,26,
17,2023-06-02 12:33:48.102025,78.0,93.1,409920,30,True,13.0,26,
27,2023-06-02 12:33:48.146536,84.7,93.1,409920,30,True,9.0,26,
21,2023-06-02 12:33:48.173849,88.6,93.1,409920,30,True,14.0,26,
18,2023-06-02 12:33:48.205490,78.4,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:48.237932,78.0,93.1,409920,30,True,9.0,26,
17,2023-06-02 12:33:48.272243,80.4,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:48.306390,76.9,93.1,409920,30,True,10.0,26,
17,2023-06-02 12:33:48.340917,78.9,93.1,409920,30,True,10.0,26,
17,2023-06-02 12:33:48.374043,78.0,93.1,409920,30,True,10.0,26,
18,2023-06-02 12:33:48.408946,87.7,93.1,409920,30,True,9.0,26,
16,2023-06-02 12:33:48.441545,75.0,93.1,409920,30,True,10.0,26,
16,2023-06-02 12:33:48.475431,74.5,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:48.510480,78.6,93.1,409920,30,True,8.0,26,
16,2023-06-02 12:33:48.544007,77.6,93.1,409920,30,True,12.0,26,
17,2023-06-02 12:33:48.578723,76.5,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:48.612571,77.6,93.1,409920,30,True,10.0,26,
22,2023-06-02 12:33:48.651568,82.5,93.1,409920,30,True,12.0,26,
19,2023-06-02 12:33:48.683166,82.4,93.1,409920,30,True,8.0,26,
22,2023-06-02 12:33:48.719489,75.9,93.1,409920,30,True,11.0,26,
19,2023-06-02 12:33:48.750575,80.4,93.1,409920,30,True,10.0,26,
22,2023-06-02 12:33:48.787437,75.4,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:48.817573,78.4,93.1,409920,30,True,8.0,26,
19,2023-06-02 12:33:48.852332,76.8,93.1,409920,30,True,9.0,26,
19,2023-06-02 12:33:48.886694,83.0,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:48.919624,76.0,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:48.953226,81.0,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:48.986881,74.5,93.1,409920,30,True,7.0,26,
17,2023-06-02 12:33:49.020204,82.5,93.1,409920,30,True,7.0,26,
17,2023-06-02 12:33:49.054453,75.5,93.1,409920,30,True,10.0,26,
17,2023-06-02 12:33:49.088448,80.0,93.2,409920,30,True,8.0,26,
17,2023-06-02 12:33:49.122237,76.5,93.2,409920,30,True,10.0,26,
17,2023-06-02 12:33:49.156807,89.7,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:49.189696,80.8,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:49.223826,80.4,93.0,409920,30,True,9.0,26,
16,2023-06-02 12:33:49.257527,75.0,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:49.291317,78.8,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:49.325045,80.0,93.0,409920,30,True,8.0,26,
17,2023-06-02 12:33:49.358738,76.5,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:49.393240,83.1,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:49.426248,84.0,93.0,409920,30,True,5.0,26,
17,2023-06-02 12:33:49.460145,78.0,93.0,409920,30,True,8.0,26,
16,2023-06-02 12:33:49.493775,77.6,93.0,409920,30,True,8.0,26,
17,2023-06-02 12:33:49.527328,77.4,93.0,409920,30,True,3.0,26,
17,2023-06-02 12:33:49.561005,80.0,93.0,409920,30,True,7.0,26,
17,2023-06-02 12:33:49.594780,76.5,93.0,409920,30,True,7.0,26,
17,2023-06-02 12:33:49.628611,82.8,93.0,409920,30,True,5.0,26,
19,2023-06-02 12:33:49.664598,86.0,93.0,409920,30,True,8.0,26,
24,2023-06-02 12:33:49.703554,75.0,93.0,409920,30,True,8.0,26,
19,2023-06-02 12:33:49.733178,79.2,93.0,409920,30,True,13.0,26,
19,2023-06-02 12:33:49.766010,76.5,93.0,409920,30,True,14.0,26,
18,2023-06-02 12:33:49.798708,74.5,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:49.832617,77.6,93.0,409920,30,False,11.0,26,
18,2023-06-02 12:33:49.866815,78.0,93.0,409920,30,True,33.0,26,
21,2023-06-02 12:33:49.904126,85.1,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:49.935388,73.3,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:49.968601,80.0,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:50.002432,75.5,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:50.036238,77.6,93.0,409920,30,True,18.0,26,
18,2023-06-02 12:33:50.069950,75.0,93.0,409920,30,True,15.0,26,
17,2023-06-02 12:33:50.102984,76.9,93.0,409920,30,True,20.0,26,
24,2023-06-02 12:33:50.144409,84.7,93.0,409920,30,True,13.0,26,
18,2023-06-02 12:33:50.172428,84.1,93.0,409920,30,True,19.0,26,
17,2023-06-02 12:33:50.205782,78.0,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:50.239113,78.0,93.0,409920,30,True,18.0,26,
17,2023-06-02 12:33:50.273113,77.6,93.0,409920,30,True,13.0,26,
17,2023-06-02 12:33:50.307638,76.9,93.0,409920,30,True,20.0,26,
17,2023-06-02 12:33:50.341188,80.7,93.0,409920,30,True,15.0,26,
18,2023-06-02 12:33:50.375203,84.0,93.0,409920,30,True,18.0,26,
17,2023-06-02 12:33:50.408736,81.4,93.0,409920,30,True,12.0,26,
17,2023-06-02 12:33:50.442906,77.4,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:50.477217,80.7,93.1,409920,30,True,13.0,26,
17,2023-06-02 12:33:50.511483,75.5,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:50.545652,76.8,93.1,409920,30,True,12.0,26,
17,2023-06-02 12:33:50.579740,78.0,93.1,409920,30,True,17.0,26,
17,2023-06-02 12:33:50.613999,77.2,93.1,409920,30,True,15.0,26,
18,2023-06-02 12:33:50.648943,86.0,93.1,409920,30,True,16.0,26,
21,2023-06-02 12:33:50.686418,78.9,93.1,409920,30,True,12.0,26,
19,2023-06-02 12:33:50.717228,78.0,93.1,409920,30,True,12.0,26,
18,2023-06-02 12:33:50.749921,76.5,93.1,409920,30,True,15.0,26,
18,2023-06-02 12:33:50.783751,78.2,93.1,409920,30,True,10.0,26,
18,2023-06-02 12:33:50.817531,77.4,93.1,409920,30,True,13.0,26,
18,2023-06-02 12:33:50.851501,73.1,93.1,409920,30,True,12.0,26,
19,2023-06-02 12:33:50.886916,84.2,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:50.920178,79.3,93.1,409920,30,True,15.0,26,
18,2023-06-02 12:33:50.954600,76.5,93.1,409920,30,True,7.0,26,
18,2023-06-02 12:33:50.988830,75.9,93.1,409920,30,True,10.0,26,
18,2023-06-02 12:33:51.022886,76.0,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:51.056728,78.9,93.1,409920,30,True,4.0,26,
18,2023-06-02 12:33:51.090428,76.5,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:51.124038,76.8,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:51.157841,86.8,93.1,409920,30,True,9.0,26,
18,2023-06-02 12:33:51.191613,76.5,93.1,409920,30,True,3.0,26,
18,2023-06-02 12:33:51.225364,77.2,93.1,409920,30,True,3.0,26,
17,2023-06-02 12:33:51.258747,78.0,93.1,409920,30,True,3.0,26,
17,2023-06-02 12:33:51.291916,79.3,93.1,409920,30,True,4.0,26,
17,2023-06-02 12:33:51.326548,76.5,93.1,409920,30,True,3.0,26,
17,2023-06-02 12:33:51.359729,78.8,92.9,409920,30,True,2.0,26,
18,2023-06-02 12:33:51.395100,83.6,92.9,409920,30,True,3.0,26,
18,2023-06-02 12:33:51.429111,79.7,92.9,409920,30,True,2.0,26,
18,2023-06-02 12:33:51.462830,74.5,92.9,409920,30,True,3.0,26,
17,2023-06-02 12:33:51.496415,80.4,92.9,409920,30,True,2.0,26,
17,2023-06-02 12:33:51.530033,78.4,92.9,409920,30,True,2.0,26,
17,2023-06-02 12:33:51.563306,80.4,92.9,409920,30,True,1.0,26,
17,2023-06-02 12:33:51.597524,76.8,92.9,409920,30,True,3.0,26,
17,2023-06-02 12:33:51.631684,77.8,92.9,409920,30,True,3.0,26,
18,2023-06-02 12:33:51.666511,86.0,92.9,409920,30,True,4.0,26,
17,2023-06-02 12:33:51.699998,82.1,92.9,409920,30,True,6.0,26,
18,2023-06-02 12:33:51.733941,75.5,92.9,409920,30,True,6.0,26,
18,2023-06-02 12:33:51.767749,78.4,93.0,409920,30,True,6.0,26,
18,2023-06-02 12:33:51.801422,77.6,93.0,409920,30,True,6.0,26,
18,2023-06-02 12:33:51.835177,78.0,93.0,409920,30,True,7.0,26,
18,2023-06-02 12:33:51.869349,77.6,93.0,409920,30,True,9.0,26,
18,2023-06-02 12:33:51.907215,82.5,92.9,409920,30,True,10.0,26,
18,2023-06-02 12:33:51.941622,78.9,92.9,409920,30,True,10.0,26,
19,2023-06-02 12:33:51.977053,77.2,93.0,409920,30,True,8.0,26,
18,2023-06-02 12:33:52.009354,75.0,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:52.043478,75.5,93.0,409920,30,True,9.0,26,
19,2023-06-02 12:33:52.078265,77.6,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:52.110812,76.0,93.0,409920,30,True,11.0,26,
29,2023-06-02 12:33:52.156378,82.9,92.9,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.178869,87.1,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.212498,78.0,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:52.245346,76.9,93.0,409920,30,True,10.0,26,
18,2023-06-02 12:33:52.279250,76.5,93.0,409920,30,True,10.0,26,
18,2023-06-02 12:33:52.313158,78.6,93.0,409920,30,True,10.0,26,
18,2023-06-02 12:33:52.347018,76.9,93.0,409920,30,True,12.0,26,
24,2023-06-02 12:33:52.387012,82.8,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.414984,81.4,93.0,409920,30,True,12.0,26,
17,2023-06-02 12:33:52.448342,78.6,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:52.482964,75.0,93.0,409920,30,True,12.0,26,
17,2023-06-02 12:33:52.516226,81.0,93.0,409920,30,True,12.0,26,
19,2023-06-02 12:33:52.552163,78.2,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.585061,76.5,93.0,409920,30,True,15.0,26,
17,2023-06-02 12:33:52.618169,76.5,93.0,409920,30,True,8.0,26,
22,2023-06-02 12:33:52.657289,85.5,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.687184,78.3,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:52.720602,78.9,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:52.753887,76.0,93.0,409920,30,True,11.0,26,
17,2023-06-02 12:33:52.788199,79.3,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:52.822279,76.5,93.0,409920,30,True,11.0,26,
18,2023-06-02 12:33:52.856912,77.6,93.0,409920,30,True,13.0,26,
25,2023-06-02 12:33:52.898113,84.1,93.0,409920,30,True,12.0,26,
18,2023-06-02 12:33:52.925450,82.2,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:52.958931,78.8,93.0,409920,30,True,13.0,26,
17,2023-06-02 12:33:52.993489,80.0,93.0,409920,30,True,12.0,26,
17,2023-06-02 12:33:53.026623,77.6,93.0,409920,30,True,9.0,26,
17,2023-06-02 12:33:53.061041,78.9,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:53.095303,77.4,93.1,409920,30,True,10.0,26,
16,2023-06-02 12:33:53.127891,79.3,93.1,409920,30,True,12.0,26,
19,2023-06-02 12:33:53.164503,89.1,93.0,409920,30,True,14.0,26,
21,2023-06-02 12:33:53.201103,79.3,93.0,409920,30,True,10.0,26,
17,2023-06-02 12:33:53.230302,78.3,93.0,409920,30,True,12.0,26,
17,2023-06-02 12:33:53.264289,78.6,93.0,409920,30,True,10.0,26,
18,2023-06-02 12:33:53.299015,75.0,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:53.332697,78.9,93.1,409920,30,True,13.0,26,
18,2023-06-02 12:33:53.366418,74.5,93.1,409920,30,True,7.0,26,
19,2023-06-02 12:33:53.401666,85.7,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:53.434454,74.0,93.1,409920,30,True,8.0,26,
17,2023-06-02 12:33:53.467608,74.0,93.1,409920,30,True,8.0,26,
18,2023-06-02 12:33:53.502575,77.2,93.1,409920,30,True,7.0,26,
17,2023-06-02 12:33:53.535760,78.0,93.1,409920,30,True,9.0,26,
18,2023-06-02 12:33:53.570469,75.4,93.1,409920,30,True,6.0,26,
18,2023-06-02 12:33:53.604189,77.6,93.1,409920,30,True,4.0,26,
18,2023-06-02 12:33:53.638325,82.7,93.1,409920,30,True,4.0,26,
18,2023-06-02 12:33:53.672631,82.8,93.1,409920,30,True,2.0,26,
18,2023-06-02 12:33:53.706644,75.0,93.1,409920,30,True,5.0,26,
16,2023-06-02 12:33:53.739141,78.4,93.1,409920,30,True,12.0,26,
17,2023-06-02 12:33:53.773798,78.0,93.1,409920,30,True,17.0,26,
18,2023-06-02 12:33:53.808388,77.6,93.1,409920,30,True,17.0,26,
19,2023-06-02 12:33:53.873567,84.5,93.1,409920,30,True,56.0,26,
19,2023-06-02 12:33:53.907477,84.0,93.1,409920,30,True,10.0,26,
18,2023-06-02 12:33:53.940376,80.0,93.1,409920,30,True,11.0,26,
17,2023-06-02 12:33:53.973821,76.9,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:54.007800,81.0,93.1,409920,30,True,11.0,26,
18,2023-06-02 12:33:54.041626,79.6,93.1,409920,30,True,12.0,26,
18,2023-06-02 12:33:54.075846,77.6,93.1,409920,30,True,11.0,26,
16,2023-06-02 12:33:54.107937,78.4,93.1,409920,30,True,10.0,26,
26,2023-06-02 12:33:54.151594,81.3,93.1,409920,30,True,12.0,26,
20,2023-06-02 12:33:54.179985,86.3,92.9,409920,30,True,13.0,26,
18,2023-06-02 12:33:54.211401,77.3,92.9,409920,30,True,14.0,26,
17,2023-06-02 12:33:54.244598,80.4,92.9,409920,30,True,11.0,26,
18,2023-06-02 12:33:54.280409,78.6,92.9,409920,30,True,12.0,26,
17,2023-06-02 12:33:54.312880,77.8,92.9,409920,30,True,15.0,26,
17,2023-06-02 12:33:54.347008,80.0,92.9,409920,30,True,11.0,26,
19,2023-06-02 12:33:54.383253,81.4,92.9,409920,30,True,11.0,26,
19,2023-06-02 12:33:54.417749,86.2,93.0,409920,30,True,13.0,26,
19,2023-06-02 12:33:54.452418,80.0,93.0,409920,30,True,13.0,26,
16,2023-06-02 12:33:54.482711,73.3,93.0,409920,30,True,10.0,26,
16,2023-06-02 12:33:54.516556,81.0,93.0,409920,30,True,5.0,26,
17,2023-06-02 12:33:54.550754,76.5,93.0,409920,30,True,4.0,26,
16,2023-06-02 12:33:54.583856,78.9,93.0,409920,30,True,8.0,26,
16,2023-06-02 12:33:54.618071,75.0,93.0,409920,30,True,8.0,26,
25,2023-06-02 12:33:54.660726,83.3,93.0,409920,30,True,9.0,26,
19,2023-06-02 12:33:54.688887,83.7,93.0,409920,30,True,13.0,26,
