part_delay,utilization,batch_size,distance
127,55.4,16,45.0
130,55.9,16,13.0
145,56.0,16,23.0
130,55.9,16,23.0
116,53.1,16,15.0
139,57.8,16,21.0
130,55.9,16,8.0
228,54.1,16,3.0
149,56.8,16,11.0
127,55.3,16,24.0
127,55.4,16,15.0
127,55.4,16,6.0
127,55.4,16,24.0
130,55.9,16,31.0
116,53.1,16,4.0
130,55.9,16,20.0
116,53.1,16,15.0
116,53.1,16,13.0
130,55.9,16,20.0
195,53.3,16,21.0
127,55.4,16,12.0
116,53.1,16,10.0
130,55.9,16,20.0
126,55.1,16,8.0
116,53.1,16,15.0
138,57.5,16,5.0
137,57.4,16,10.0
127,55.4,16,10.0
130,55.9,16,18.0
116,53.1,16,13.0
127,55.4,16,18.0
132,56.3,16,16.0
119,53.6,16,16.0
119,53.6,16,26.0
132,56.3,16,30.0
135,56.9,16,15.0
114,52.6,16,24.0
141,58.1,16,17.0
132,56.3,16,27.0
127,55.4,16,15.0
127,55.4,16,35.0
152,57.3,16,23.0
131,56.1,16,28.0
138,57.5,16,20.0
116,53.1,16,19.0
144,55.8,16,48.0
149,56.8,16,11.0
132,56.3,16,5.0
138,57.5,16,19.0
163,59.1,16,45.0
132,56.3,16,15.0
130,55.9,16,21.0
116,53.1,16,28.0
127,55.4,16,10.0
130,56.0,16,8.0
130,56.0,16,12.0
127,55.4,16,16.0
114,52.6,16,35.0
120,53.9,16,8.0
119,53.6,16,9.0
127,55.4,16,26.0
125,55.0,16,13.0
116,53.1,16,59.0
132,56.3,16,12.0
132,56.3,16,24.0
127,55.4,16,28.0
130,55.9,16,8.0
132,56.4,16,13.0
127,55.4,16,30.0
132,56.3,16,28.0
138,57.5,16,5.0
116,53.1,16,17.0
537,60.0,16,13.0
119,53.6,16,12.0
129,55.8,16,22.0
114,52.6,16,6.0
127,55.4,16,17.0
279,56.4,16,16.0
116,53.1,16,27.0
130,56.0,16,19.0
116,53.1,16,8.0
135,57.0,16,24.0
129,55.8,16,15.0
283,58.2,16,4.0
215,54.1,16,12.0
132,56.3,16,12.0
152,57.3,16,22.0
130,55.9,16,13.0
150,59.8,16,21.0
130,55.9,16,18.0
127,55.4,16,15.0
128,55.6,16,6.0
149,59.6,16,19.0
130,55.9,16,21.0
127,55.4,16,6.0
137,57.3,16,17.0
136,57.1,16,31.0
116,53.1,16,11.0
114,52.6,16,10.0
135,56.9,16,18.0
182,59.6,16,22.0
130,55.9,16,24.0
132,53.7,16,59.0
130,55.9,16,7.0
116,53.1,16,12.0
472,84.4,16,56.0
132,56.3,16,22.0
123,54.5,16,18.0
127,55.4,16,11.0
119,53.6,16,9.0
125,55.0,16,17.0
116,53.1,16,12.0
137,57.3,16,17.0
123,54.5,16,8.0
130,55.9,16,11.0
116,53.1,16,18.0
125,55.0,16,16.0
116,53.1,16,21.0
486,58.2,16,19.0
125,55.0,16,17.0
125,55.0,16,13.0
132,56.4,16,4.0
130,55.9,16,21.0
116,53.1,16,15.0
267,55.3,16,10.0
127,55.4,16,22.0
127,55.4,16,15.0
125,55.0,16,15.0
132,56.3,16,24.0
127,55.4,16,15.0
129,55.8,16,24.0
125,54.9,16,19.0
130,56.0,16,8.0
130,55.9,16,20.0
127,55.4,16,27.0
219,56.3,16,18.0
134,56.7,16,54.0
139,57.7,16,13.0
114,52.6,16,54.0
127,55.4,16,12.0
167,59.8,16,10.0
127,55.4,16,7.0
130,55.9,16,28.0
150,59.8,16,11.0
123,54.5,16,10.0
130,55.9,16,47.0
135,56.9,16,8.0
131,56.2,16,28.0
114,52.6,16,7.0
127,55.4,16,19.0
148,59.4,16,11.0
127,55.4,16,45.0
122,54.4,16,6.0
127,55.4,16,6.0
130,56.0,16,5.0
145,56.0,16,19.0
123,54.6,16,2.0
116,53.1,16,21.0
127,55.4,16,8.0
139,57.7,16,22.0
142,58.3,16,29.0
114,52.6,16,10.0
132,56.4,16,12.0
125,55.0,16,11.0
237,58.3,16,48.0
132,56.4,16,21.0
122,54.4,16,15.0
130,56.0,16,24.0
119,53.7,16,15.0
134,56.7,16,12.0
147,56.4,16,63.0
132,56.4,16,47.0
131,56.1,16,4.0
132,56.3,16,18.0
127,55.4,16,15.0
123,54.5,16,15.0
127,55.4,16,7.0
119,53.6,16,18.0
145,56.0,16,21.0
132,56.3,16,13.0
130,55.9,16,19.0
126,52.5,16,15.0
143,58.5,16,23.0
134,56.7,16,32.0
116,53.1,16,15.0
130,55.9,16,30.0
144,55.9,16,47.0
116,53.1,16,22.0
127,55.4,16,18.0
135,56.9,16,21.0
130,55.9,16,54.0
135,56.9,16,13.0
127,55.4,16,12.0
127,55.4,16,12.0
127,55.4,16,7.0
145,56.0,16,15.0
119,53.6,16,9.0
125,55.0,16,7.0
125,54.9,16,20.0
127,55.4,16,10.0
132,56.3,16,28.0
127,55.4,16,15.0
130,55.9,16,13.0
448,82.8,16,56.0
132,56.3,16,15.0
125,55.0,16,26.0
226,55.4,16,19.0
149,59.6,16,18.0
130,55.9,16,20.0
121,54.2,16,24.0
134,56.7,16,18.0
130,55.9,16,18.0
136,57.1,16,22.0
130,55.9,16,19.0
121,54.2,16,17.0
135,56.9,16,15.0
130,55.9,16,21.0
136,57.1,16,13.0
119,53.6,16,22.0
138,57.5,16,20.0
127,55.4,16,21.0
127,55.4,16,28.0
130,55.9,16,17.0
119,53.7,16,15.0
127,55.4,16,30.0
132,56.3,16,10.0
132,56.4,16,22.0
130,55.9,16,15.0
134,56.7,16,19.0
134,56.7,16,24.0
114,52.6,16,11.0
117,53.2,16,19.0
132,56.3,16,16.0
135,56.9,16,19.0
132,56.3,16,10.0
127,55.4,16,22.0
123,54.5,16,17.0
136,57.1,16,25.0
123,54.5,16,24.0
127,55.4,16,13.0
130,56.0,16,6.0
127,55.4,16,19.0
222,67.6,16,15.0
130,55.9,16,15.0
116,53.1,16,30.0
116,53.1,16,22.0
150,56.9,16,10.0
116,53.1,16,18.0
130,55.9,16,19.0
137,57.4,16,24.0
123,54.6,16,16.0
125,55.0,16,20.0
136,57.1,16,23.0
130,55.9,16,15.0
127,55.4,16,11.0
105,50.5,16,13.0
125,55.0,16,13.0
130,55.9,16,3.0
127,55.4,16,10.0
130,55.9,16,11.0
138,57.5,16,21.0
152,57.3,16,5.0
127,55.4,16,21.0
246,56.1,16,21.0
136,57.1,16,7.0
132,56.4,16,11.0
127,55.4,16,17.0
130,55.9,16,15.0
119,53.6,16,30.0
145,56.0,16,54.0
116,53.1,16,23.0
123,54.5,16,11.0
145,58.9,16,23.0
119,53.6,16,17.0
134,56.7,16,15.0
127,55.4,16,12.0
119,53.7,16,23.0
144,55.9,16,29.0
119,53.7,16,22.0
130,55.9,16,16.0
132,56.4,16,15.0
130,55.9,16,21.0
127,55.4,16,20.0
127,55.4,16,30.0
116,53.1,16,4.0
129,55.8,16,15.0
141,58.0,16,21.0
119,53.6,16,15.0
108,51.1,16,18.0
114,52.6,16,4.0
127,55.4,16,11.0
146,56.3,16,17.0
127,55.4,16,19.0
132,53.7,16,16.0
123,54.5,16,11.0
116,53.1,16,27.0
135,56.9,16,18.0
252,55.2,16,54.0
116,53.1,16,20.0
140,55.1,16,19.0
127,55.4,16,19.0
130,55.9,16,54.0
134,56.7,16,8.0
132,56.3,16,54.0
172,60.6,16,45.0
138,57.5,16,24.0
127,55.4,16,10.0
358,64.6,16,20.0
125,55.0,16,15.0
130,55.9,16,54.0
130,56.0,16,10.0
130,55.9,16,17.0
140,57.9,16,8.0
119,53.6,16,12.0
132,56.3,16,17.0
114,52.6,16,27.0
139,57.7,16,6.0
121,54.2,16,30.0
127,55.4,16,18.0
127,55.4,16,19.0
136,57.1,16,2.0
125,55.0,16,21.0
130,56.0,16,11.0
132,56.4,16,2.0
116,53.1,16,2.0
123,54.5,16,24.0
116,53.1,16,15.0
150,59.8,16,21.0
130,55.9,16,10.0
116,53.1,16,7.0
116,53.1,16,11.0
130,55.9,16,21.0
130,55.9,16,21.0
134,56.7,16,24.0
127,55.4,16,27.0
130,55.9,16,34.0
134,56.7,16,30.0
130,55.9,16,22.0
116,53.1,16,19.0
138,57.5,16,12.0
130,55.9,16,6.0
138,57.5,16,18.0
130,55.9,16,10.0
127,55.4,16,13.0
128,55.6,16,12.0
119,53.7,16,2.0
141,58.1,16,20.0
139,54.9,16,8.0
132,56.4,16,17.0
127,55.4,16,22.0
132,56.3,16,12.0
130,56.0,16,48.0
134,56.7,16,16.0
114,52.6,16,20.0
116,53.1,16,30.0
139,57.7,16,30.0
137,57.3,16,24.0
132,56.4,16,21.0
120,53.9,16,21.0
127,55.4,16,30.0
125,55.0,16,22.0
127,55.4,16,17.0
137,57.3,16,24.0
114,52.6,16,11.0
130,55.9,16,9.0
132,56.3,16,15.0
127,55.4,16,23.0
135,56.9,16,48.0
135,56.9,16,20.0
155,57.8,16,18.0
132,56.3,16,15.0
429,84.1,16,56.0
127,55.4,16,19.0
139,57.8,16,23.0
116,53.1,16,21.0
163,54.4,16,22.0
105,50.5,16,26.0
116,53.1,16,11.0
158,58.4,16,8.0
130,55.9,16,16.0
114,52.6,16,19.0
130,55.9,16,4.0
142,58.2,16,7.0
116,53.1,16,28.0
130,55.9,16,15.0
140,55.1,16,23.0
130,55.9,16,35.0
159,58.5,16,59.0
119,53.6,16,12.0
148,59.4,16,17.0
132,56.3,16,34.0
125,55.0,16,4.0
125,55.0,16,21.0
212,55.4,16,19.0
116,53.1,16,34.0
121,54.2,16,21.0
125,55.0,16,7.0
190,63.3,16,4.0
130,55.9,16,17.0
138,57.5,16,15.0
130,56.0,16,63.0
125,54.9,16,4.0
132,56.3,16,13.0
158,58.3,16,28.0
127,55.4,16,8.0
116,53.1,16,12.0
198,64.4,16,17.0
127,55.4,16,32.0
123,54.5,16,23.0
130,56.0,16,5.0
116,53.1,16,24.0
125,55.0,16,21.0
142,58.3,16,13.0
119,53.6,16,17.0
125,54.9,16,22.0
126,55.1,16,12.0
137,57.3,16,11.0
116,53.1,16,17.0
125,55.0,16,19.0
131,53.5,16,13.0
127,55.4,16,59.0
130,56.0,16,18.0
130,55.9,16,12.0
116,53.1,16,11.0
136,57.1,16,10.0
119,53.6,16,8.0
130,55.9,16,19.0
137,57.3,16,17.0
144,55.9,16,4.0
134,56.7,16,19.0
130,55.9,16,10.0
116,53.1,16,22.0
132,56.4,16,23.0
154,57.7,16,10.0
130,55.9,16,13.0
135,57.0,16,30.0
130,56.0,16,23.0
116,53.1,16,22.0
130,55.9,16,11.0
114,52.5,16,4.0
260,56.0,16,21.0
127,55.4,16,18.0
152,57.3,16,11.0
114,52.6,16,8.0
116,53.1,16,30.0
127,55.4,16,20.0
132,56.3,16,16.0
348,56.1,16,13.0
127,55.4,16,13.0
127,55.4,16,28.0
127,55.4,16,20.0
139,57.7,16,24.0
130,56.0,16,24.0
127,55.4,16,32.0
127,55.4,16,8.0
114,52.6,16,30.0
116,53.1,16,21.0
138,57.5,16,4.0
138,57.5,16,12.0
158,58.4,16,47.0
127,55.4,16,13.0
130,55.9,16,15.0
135,56.9,16,8.0
136,57.1,16,6.0
112,52.1,16,15.0
206,60.6,16,16.0
130,55.9,16,17.0
132,56.4,16,17.0
132,56.4,16,28.0
149,59.6,16,48.0
209,55.0,16,3.0
132,56.3,16,4.0
145,58.9,16,2.0
132,56.3,16,19.0
136,57.1,16,31.0
140,57.9,16,3.0
116,53.1,16,9.0
147,56.4,16,10.0
127,55.4,16,21.0
155,57.8,16,11.0
116,53.1,16,20.0
132,56.3,16,18.0
116,53.1,16,11.0
116,53.1,16,13.0
130,55.9,16,45.0
185,57.7,16,22.0
119,53.7,16,5.0
134,56.7,16,20.0
116,53.1,16,18.0
127,55.4,16,13.0
136,57.1,16,19.0
138,57.5,16,15.0
127,55.4,16,8.0
130,55.9,16,31.0
114,52.5,16,29.0
134,56.7,16,12.0
127,55.4,16,13.0
145,58.8,16,6.0
125,54.9,16,11.0
166,59.6,16,2.0
127,55.4,16,47.0
116,53.1,16,4.0
125,55.0,16,11.0
116,53.1,16,23.0
116,53.1,16,20.0
217,56.0,16,11.0
119,53.7,16,13.0
125,55.0,16,19.0
134,56.7,16,8.0
156,58.0,16,59.0
146,56.3,16,24.0
134,56.7,16,23.0
130,55.9,16,63.0
134,56.7,16,15.0
130,55.9,16,23.0
166,59.6,16,11.0
129,55.8,16,6.0
228,54.1,16,12.0
139,57.8,16,5.0
168,57.4,16,13.0
123,54.5,16,13.0
130,55.9,16,10.0
139,57.8,16,24.0
182,62.1,16,12.0
147,56.4,16,31.0
130,55.9,16,21.0
150,56.9,16,11.0
132,56.4,16,24.0
138,57.5,16,21.0
132,56.3,16,15.0
132,56.3,16,23.0
116,53.1,16,21.0
125,54.9,16,13.0
135,56.9,16,6.0
123,54.5,16,22.0
132,56.4,16,27.0
121,54.2,16,23.0
116,53.1,16,29.0
166,59.6,16,20.0
129,55.7,16,23.0
127,55.4,16,13.0
163,56.6,16,28.0
127,55.4,16,16.0
116,53.1,16,13.0
135,56.9,16,12.0
125,55.0,16,22.0
127,55.4,16,17.0
130,55.9,16,8.0
129,55.8,16,10.0
153,60.2,16,22.0
136,57.1,16,19.0
123,54.5,16,17.0
496,58.7,16,27.0
119,53.6,16,12.0
116,53.1,16,21.0
127,55.4,16,15.0
148,56.6,16,24.0
136,57.1,16,19.0
116,53.1,16,13.0
127,55.4,16,11.0
134,56.7,16,8.0
132,56.3,16,22.0
116,53.1,16,18.0
130,55.9,16,17.0
136,57.1,16,11.0
209,55.0,16,9.0
125,54.9,16,15.0
127,55.4,16,8.0
134,56.7,16,13.0
132,56.4,16,5.0
119,53.6,16,48.0
138,57.5,16,24.0
116,53.1,16,4.0
132,56.3,16,22.0
137,57.3,16,11.0
121,54.1,16,26.0
132,56.3,16,16.0
127,55.4,16,30.0
110,51.6,16,2.0
121,54.1,16,3.0
119,53.6,16,6.0
116,53.1,16,17.0
127,55.4,16,30.0
132,56.3,16,30.0
158,58.3,16,17.0
138,57.5,16,22.0
130,55.9,16,22.0
127,55.4,16,5.0
302,60.0,16,13.0
127,55.4,16,13.0
127,55.4,16,21.0
155,57.9,16,10.0
125,54.9,16,4.0
185,62.6,16,17.0
130,55.9,16,25.0
127,55.4,16,24.0
134,56.7,16,15.0
116,53.1,16,16.0
125,55.0,16,19.0
127,55.4,16,7.0
137,57.3,16,28.0
119,53.6,16,18.0
125,55.0,16,11.0
137,57.3,16,15.0
153,60.2,16,24.0
142,58.3,16,7.0
135,56.9,16,18.0
130,55.9,16,4.0
136,57.1,16,13.0
116,53.1,16,25.0
132,56.3,16,2.0
123,54.5,16,13.0
116,53.1,16,18.0
121,54.1,16,13.0
132,56.4,16,2.0
130,56.0,16,17.0
123,54.5,16,22.0
116,53.1,16,12.0
156,58.0,16,22.0
121,54.1,16,35.0
130,56.0,16,45.0
127,55.4,16,13.0
125,55.0,16,28.0
130,55.9,16,13.0
123,54.5,16,17.0
130,55.9,16,7.0
141,58.1,16,15.0
151,57.1,16,21.0
127,55.4,16,18.0
116,53.1,16,29.0
114,52.6,16,12.0
130,55.9,16,27.0
130,55.9,16,6.0
130,55.9,16,12.0
266,55.2,16,59.0
150,59.8,16,18.0
114,52.6,16,22.0
119,53.6,16,28.0
130,55.9,16,23.0
130,55.9,16,18.0
123,54.5,16,30.0
127,55.4,16,10.0
134,56.7,16,24.0
132,56.3,16,8.0
116,53.1,16,16.0
132,56.3,16,11.0
110,51.6,16,4.0
132,56.4,16,12.0
132,56.3,16,20.0
114,52.6,16,15.0
127,55.4,16,7.0
132,56.3,16,18.0
475,84.6,16,56.0
130,56.0,16,3.0
119,53.6,16,5.0
127,55.4,16,8.0
136,57.1,16,18.0
137,57.3,16,16.0
130,55.9,16,24.0
141,55.4,16,20.0
127,55.4,16,7.0
151,60.0,16,5.0
119,53.6,16,19.0
116,53.1,16,54.0
119,53.7,16,15.0
123,54.5,16,4.0
119,53.7,16,16.0
134,56.7,16,11.0
132,56.4,16,2.0
132,56.3,16,10.0
130,55.9,16,47.0
127,55.4,16,47.0
125,55.0,16,34.0
132,56.3,16,3.0
256,57.1,16,2.0
130,56.0,16,15.0
127,55.4,16,8.0
125,55.0,16,19.0
114,52.6,16,22.0
146,56.3,16,24.0
138,57.5,16,5.0
119,53.7,16,22.0
125,55.0,16,15.0
127,55.4,16,29.0
119,53.6,16,16.0
137,57.3,16,17.0
135,57.0,16,27.0
116,53.1,16,10.0
103,50.0,16,4.0
256,68.9,16,10.0
130,55.9,16,30.0
134,56.7,16,12.0
125,55.0,16,20.0
128,55.6,16,17.0
116,53.1,16,20.0
127,55.4,16,17.0
116,53.1,16,15.0
147,56.4,16,23.0
132,56.3,16,25.0
125,55.0,16,28.0
127,55.4,16,18.0
125,55.0,16,21.0
116,53.1,16,21.0
116,53.1,16,11.0
132,56.4,16,21.0
116,53.1,16,12.0
116,53.1,16,13.0
130,55.9,16,7.0
125,55.0,16,23.0
217,56.0,16,48.0
127,55.4,16,23.0
138,57.5,16,19.0
162,59.0,16,11.0
130,56.0,16,18.0
127,55.4,16,18.0
125,55.0,16,13.0
138,57.5,16,30.0
125,55.0,16,25.0
132,56.3,16,35.0
139,57.7,16,19.0
127,55.4,16,59.0
127,55.4,16,6.0
138,57.5,16,16.0
132,56.3,16,10.0
244,55.8,16,12.0
116,53.1,16,13.0
130,55.9,16,5.0
132,56.4,16,13.0
127,55.4,16,15.0
132,56.4,16,18.0
116,53.1,16,15.0
130,55.9,16,17.0
127,55.4,16,7.0
127,55.4,16,29.0
121,54.2,16,17.0
186,55.8,16,22.0
129,55.7,16,20.0
127,55.4,16,16.0
123,54.5,16,24.0
138,57.5,16,17.0
134,56.7,16,15.0
130,55.9,16,10.0
126,55.1,16,3.0
125,55.0,16,18.0
127,55.4,16,13.0
119,53.6,16,18.0
135,56.9,16,54.0
127,55.3,16,13.0
127,55.4,16,22.0
135,56.9,16,8.0
116,53.1,16,23.0
138,57.6,16,13.0
119,53.6,16,30.0
135,56.9,16,5.0
125,55.0,16,4.0
127,55.4,16,3.0
120,53.8,16,23.0
127,55.4,16,13.0
125,55.0,16,19.0
134,56.7,16,13.0
121,54.2,16,63.0
145,56.0,16,24.0
116,53.1,16,18.0
130,55.9,16,5.0
132,56.3,16,21.0
127,55.4,16,13.0
127,55.4,16,21.0
125,54.9,16,4.0
127,55.4,16,13.0
125,55.0,16,17.0
116,53.1,16,7.0
127,55.4,16,13.0
138,57.5,16,15.0
127,55.4,16,28.0
132,56.3,16,4.0
123,54.6,16,13.0
116,53.1,16,19.0
130,55.9,16,16.0
137,57.3,16,15.0
183,62.3,16,15.0
120,53.8,16,15.0
132,56.4,16,3.0
130,55.9,16,16.0
116,53.1,16,16.0
132,56.3,16,15.0
127,52.6,16,54.0
116,53.1,16,21.0
132,56.3,16,23.0
138,57.5,16,8.0
127,55.4,16,20.0
145,58.8,16,11.0
127,55.4,16,21.0
127,55.4,16,18.0
135,56.9,16,29.0
137,57.4,16,18.0
127,55.4,16,15.0
201,54.1,16,19.0
130,55.9,16,24.0
119,53.7,16,17.0
119,53.7,16,22.0
134,56.7,16,17.0
116,53.1,16,28.0
138,57.5,16,20.0
123,54.5,16,21.0
127,55.4,16,19.0
135,56.9,16,6.0
151,60.0,16,27.0
134,56.8,16,13.0
127,55.4,16,13.0
130,55.9,16,5.0
127,55.4,16,21.0
132,56.4,16,28.0
137,57.3,16,6.0
127,55.4,16,11.0
114,52.6,16,15.0
130,55.9,16,20.0
116,53.1,16,19.0
127,55.4,16,19.0
271,55.7,16,24.0
108,51.1,16,15.0
137,57.3,16,15.0
141,58.1,16,48.0
134,56.7,16,27.0
132,56.3,16,19.0
119,53.6,16,22.0
127,55.4,16,19.0
116,53.1,16,20.0
116,53.1,16,28.0
134,56.7,16,23.0
116,53.1,16,22.0
131,56.1,16,27.0
130,55.9,16,13.0
119,53.6,16,13.0
138,57.5,16,13.0
132,56.3,16,21.0
324,55.4,16,22.0
116,53.1,16,13.0
130,55.9,16,13.0
127,55.4,16,24.0
108,51.1,16,6.0
135,56.9,16,22.0
141,58.0,16,54.0
116,53.1,16,28.0
114,52.6,16,19.0
119,53.6,16,22.0
127,55.4,16,8.0
130,55.9,16,15.0
132,56.4,16,29.0
114,52.6,16,18.0
136,57.1,16,34.0
413,56.6,16,18.0
127,55.4,16,16.0
127,55.4,16,11.0
130,55.9,16,8.0
132,56.3,16,11.0
135,56.9,16,9.0
127,55.4,16,35.0
130,55.9,16,13.0
119,53.7,16,12.0
116,53.1,16,59.0
127,55.4,16,17.0
130,55.9,16,15.0
116,53.1,16,21.0
132,56.3,16,11.0
168,60.0,16,13.0
130,56.0,16,17.0
116,53.1,16,12.0
116,53.1,16,59.0
125,55.0,16,24.0
141,58.1,16,45.0
187,58.0,16,11.0
182,62.1,16,8.0
141,58.1,16,18.0
127,55.4,16,15.0
137,54.6,16,21.0
125,55.0,16,15.0
125,55.0,16,8.0
116,53.1,16,13.0
135,56.9,16,3.0
128,55.6,16,18.0
127,55.4,16,21.0
130,55.9,16,4.0
136,57.1,16,12.0
140,55.2,16,23.0
137,57.4,16,2.0
127,55.3,16,20.0
127,55.3,16,6.0
130,55.9,16,59.0
116,53.1,16,13.0
119,53.6,16,7.0
130,55.9,16,3.0
155,57.8,16,22.0
125,54.9,17,23.0
156,60.8,17,19.0
248,59.6,17,19.0
145,58.8,17,5.0
274,57.4,17,13.0
126,55.1,17,8.0
175,61.0,17,9.0
165,59.4,17,10.0
161,58.9,17,6.0
542,61.1,17,31.0
154,60.4,17,29.0
145,58.8,17,17.0
140,57.9,17,11.0
154,60.4,17,21.0
145,58.9,17,15.0
142,58.2,17,16.0
140,57.9,17,17.0
229,55.8,17,15.0
142,58.3,17,8.0
245,57.5,17,2.0
142,58.3,17,33.0
178,61.5,17,23.0
156,60.8,17,14.0
128,55.6,17,23.0
142,58.3,17,23.0
155,60.6,17,4.0
150,59.8,17,13.0
142,58.3,17,33.0
228,57.3,17,6.0
505,59.2,17,16.0
145,58.9,17,26.0
145,58.8,17,10.0
142,58.3,17,10.0
148,59.4,17,16.0
149,59.6,17,15.0
167,59.8,17,9.0
142,58.3,17,12.0
141,58.1,17,47.0
142,58.2,17,16.0
130,56.0,17,17.0
155,57.9,17,17.0
142,58.3,17,4.0
165,59.4,17,4.0
151,60.0,17,5.0
156,60.8,17,23.0
140,57.9,17,16.0
141,58.1,17,11.0
554,60.8,17,10.0
140,57.9,17,4.0
131,56.2,17,9.0
142,58.3,17,6.0
143,58.5,17,5.0
142,58.3,17,18.0
145,58.9,17,16.0
155,60.6,17,19.0
142,58.3,17,2.0
161,58.8,17,17.0
149,59.6,17,5.0
136,57.1,17,14.0
135,57.0,17,23.0
145,58.9,17,4.0
161,58.9,17,21.0
140,57.9,17,4.0
145,58.8,17,28.0
161,58.9,17,25.0
177,61.4,17,15.0
171,60.4,17,19.0
144,58.6,17,16.0
278,57.8,17,29.0
293,57.7,17,14.0
145,58.8,17,23.0
145,58.9,17,12.0
168,62.8,17,20.0
148,59.4,17,11.0
137,57.4,17,19.0
140,57.9,17,22.0
141,58.1,17,18.0
141,58.1,17,16.0
148,59.4,17,4.0
128,55.6,17,4.0
131,56.2,17,11.0
140,57.9,17,14.0
140,57.9,17,13.0
155,57.9,17,34.0
154,60.4,17,25.0
187,58.0,17,19.0
137,57.3,17,16.0
134,56.8,17,6.0
144,58.6,17,9.0
131,56.2,17,12.0
509,59.4,17,27.0
141,58.1,17,14.0
772,61.8,17,15.0
147,59.2,17,19.0
145,58.8,17,19.0
142,58.2,17,17.0
147,59.2,17,19.0
246,59.3,17,13.0
232,63.8,17,10.0
144,58.6,17,2.0
148,59.4,17,23.0
142,58.3,17,9.0
149,59.6,17,15.0
128,55.6,17,7.0
139,57.7,17,10.0
144,58.6,17,19.0
157,60.9,17,23.0
147,59.2,17,20.0
150,59.8,17,5.0
228,68.3,17,21.0
131,56.2,17,19.0
137,57.3,17,6.0
150,59.8,17,4.0
142,58.3,17,19.0
131,56.2,17,16.0
142,58.3,17,10.0
337,58.8,17,4.0
125,54.9,17,7.0
160,61.4,17,16.0
146,59.0,17,57.0
148,59.4,17,23.0
143,58.5,17,17.0
171,60.4,17,13.0
141,58.1,17,6.0
183,62.3,17,29.0
666,66.7,17,43.0
133,56.5,17,15.0
154,60.4,17,17.0
142,58.3,17,23.0
146,56.2,17,13.0
140,57.9,17,15.0
145,58.9,17,16.0
126,55.1,17,20.0
310,62.2,17,14.0
130,56.0,17,31.0
150,59.8,17,6.0
145,58.8,17,15.0
149,59.6,17,19.0
154,57.7,17,17.0
142,58.3,17,10.0
134,56.8,17,21.0
153,57.5,17,20.0
151,60.0,17,34.0
140,57.9,17,5.0
168,60.0,17,11.0
184,62.4,17,10.0
142,58.3,17,8.0
128,55.6,17,2.0
142,58.2,17,22.0
145,58.9,17,16.0
140,57.9,17,5.0
128,55.6,17,16.0
167,59.8,17,10.0
136,57.1,17,55.0
148,59.4,17,15.0
140,57.9,17,24.0
150,59.8,17,31.0
142,58.3,17,27.0
161,58.9,17,21.0
147,59.2,17,21.0
167,59.8,17,59.0
585,62.3,17,4.0
186,62.7,17,16.0
385,58.8,17,10.0
126,55.1,17,25.0
137,57.3,17,16.0
131,56.2,17,10.0
137,57.3,17,12.0
192,63.5,17,14.0
143,58.5,17,6.0
161,58.9,17,21.0
137,57.4,17,18.0
160,61.4,17,29.0
137,57.4,17,5.0
146,59.0,17,33.0
199,64.6,17,24.0
150,59.8,17,10.0
142,58.3,17,18.0
142,58.3,17,4.0
145,58.9,17,29.0
140,57.9,17,5.0
293,57.7,17,14.0
254,56.9,17,12.0
141,58.1,17,21.0
145,58.8,17,20.0
148,59.4,17,11.0
142,58.3,17,26.0
167,59.8,17,21.0
166,59.6,17,23.0
142,58.3,17,46.0
128,55.6,17,17.0
143,58.5,17,20.0
158,58.3,17,19.0
450,59.8,17,34.0
142,58.3,17,22.0
145,58.9,17,3.0
137,57.4,17,57.0
137,57.3,17,4.0
305,58.8,17,34.0
370,60.0,17,8.0
283,58.2,17,33.0
151,60.0,17,28.0
145,58.8,17,43.0
147,59.2,17,13.0
177,61.4,17,21.0
148,59.4,17,17.0
140,57.9,17,14.0
325,57.8,17,11.0
140,57.9,17,23.0
137,57.4,17,15.0
125,54.9,17,10.0
148,59.4,17,23.0
145,58.8,17,14.0
299,62.9,17,4.0
142,58.3,17,33.0
137,57.3,17,21.0
137,57.3,17,19.0
139,57.7,17,14.0
128,55.6,17,16.0
146,59.0,17,18.0
158,61.1,17,13.0
156,60.8,17,5.0
169,62.9,17,12.0
137,57.4,17,4.0
156,60.8,17,16.0
141,58.1,17,9.0
137,57.4,17,9.0
187,62.9,17,10.0
525,60.2,17,7.0
136,57.1,17,16.0
134,56.8,17,24.0
126,55.1,17,22.0
181,59.4,17,25.0
143,58.5,17,14.0
180,61.8,17,23.0
177,64.2,17,19.0
148,59.4,17,19.0
145,58.9,17,15.0
152,57.3,17,24.0
157,58.1,17,8.0
137,57.4,17,25.0
132,56.4,17,18.0
140,57.9,17,4.0
148,59.4,17,14.0
141,58.1,17,8.0
145,58.8,17,10.0
181,57.1,17,22.0
140,57.9,17,20.0
142,58.2,17,13.0
184,62.4,17,24.0
166,59.6,17,16.0
149,59.6,17,9.0
145,58.8,17,16.0
143,58.5,17,19.0
196,64.1,17,57.0
128,55.6,17,7.0
168,60.0,17,9.0
140,57.9,17,18.0
139,57.7,17,6.0
128,55.6,17,13.0
128,55.6,17,5.0
128,55.6,17,13.0
148,59.4,17,10.0
137,57.4,17,19.0
145,58.8,17,21.0
154,60.4,17,27.0
142,58.3,17,10.0
128,55.6,17,18.0
180,61.8,17,4.0
161,58.9,17,14.0
145,58.8,17,5.0
154,60.4,17,24.0
145,58.8,17,12.0
